Zeit (s),erlaubter Strom (A),L1 Spannung gegen Neutral (V),L2 Spannung gegen Neutral (V),L3 Spannung gegen Neutral (V),L1 Strom (A),L2 Strom (A),L3 Strom (A),L1 Wirkleistung (W),L2 Wirkleistung (W),L3 Wirkleistung (W),L1 Scheinleistung (VA),L2 Scheinleistung (VA),L3 Scheinleistung (VA),L1 Blindleistung (var),L2 Blindleistung (var),L3 Blindleistung (var),L1 Leistungsfaktor; Das Vorzeichen des Leistungsfaktors gibt die Richtung des Stromflusses an.,L2 Leistungsfaktor; Das Vorzeichen des Leistungsfaktors gibt die Richtung des Stromflusses an.,L3 Leistungsfaktor; Das Vorzeichen des Leistungsfaktors gibt die Richtung des Stromflusses an.,L1 relative Phasenverschiebung (°),L2 relative Phasenverschiebung (°),L3 relative Phasenverschiebung (°),Durchschnittliche Spannung gegen Neutral (V),Durchschnittlicher Strom (A),Summe der Phasenströme (A),Gesamtwirkleistung (W),Gesamtscheinleistung (VA),Gesamtblindleistung (var),Gesamtleistungsfaktor,Gesamtphasenverschiebung (°),Frequenz der Versorgungsspannung (Hz),Wirkenergie (Import; vom Fahrzeug aufgenommen) (kWh),Wirkenergie (Export; vom Fahrzeug abgegeben) (kWh),Blindenergie (Import; vom Fahrzeug aufgenommen) (kvarh),Blindenergie (Export; vom Fahrzeug abgegeben) (kvarh),Gesamtscheinenergie (kVAh),Transportierte elektrische Ladung (Ah),Bezogene Wirkleistung; Entspricht Import-Export-Differenz (W),Max. bezogene Wirkleistung; Höchster gemessener Wert (W),Bezogene Scheinleistung; Entspricht Import-Export-Differenz (VA),Max. bezogene Scheinleistung; Höchster gemessener Wert (VA),Bezogener Neutralleiterstrom (A),Max. bezogener Neutralleiterstrom; Höchster gemessener Wert (A),Spannung L1 zu L2 (V),Spannung L2 zu L3 (V),Spannung L3 zu L1 (V),Durchschnittliche Spannung zwischen Phasen (V),Neutralleiterstrom (A),L1 Total Harmonic Distortion (THD) der Spannung (%),L2 Total Harmonic Distortion (THD) der Spannung (%),L3 Total Harmonic Distortion (THD) der Spannung (%),L1 Total Harmonic Distortion (THD) des Stroms (%),L2 Total Harmonic Distortion (THD) des Stroms (%),L3 Total Harmonic Distortion (THD) des Stroms (%),Durchschnittliche Spannungs-THD (%),Durchschnittliche Strom-THD (%),L1 Bezogener Strom (A),L2 Bezogener Strom (A),L3 Bezogener Strom (A),L1 Max. bezogener Strom; Höchster gemessener Wert (A),L2 Max. bezogener Strom; Höchster gemessener Wert (A),L3 Max. bezogener Strom; Höchster gemessener Wert (A),Spannungs-THD L1 zu L2 (%),Spannungs-THD L2 zu L3 (%),Spannungs-THD L3 zu L1 (%),Durchschnittliche Spannungs-THD zwischen Phasen (%),Summe der Gesamtwirkenergien; Import-Export-Summe aller Phasen (kWh),Summe der Gesamtblindenergien; Import-Export-Summe aller Phasen (kvarh),L1 Wirkenergie (Import; vom Fahrzeug aufgenommen) (kWh),L2 Wirkenergie (Import; vom Fahrzeug aufgenommen) (kWh),L3 Wirkenergie (Import; vom Fahrzeug aufgenommen) (kWh),L1 Wirkenergie (Export; vom Fahrzeug abgegeben) (kWh),L2 Wirkenergie (Export; vom Fahrzeug abgegeben) (kWh),L3 Wirkenergie (Export; vom Fahrzeug abgegeben) (kWh),L1 Gesamtwirkenergie; Import-Export-Summe (kWh),L2 Gesamtwirkenergie; Import-Export-Summe (kWh),L3 Gesamtwirkenergie; Import-Export-Summe (kWh),L1 Blindenergie (Import; vom Fahrzeug aufgenommen) (kvarh),L2 Blindenergie (Import; vom Fahrzeug aufgenommen) (kvarh),L3 Blindenergie (Import; vom Fahrzeug aufgenommen) (kvarh),L1 Blindenergie (Export; vom Fahrzeug abgegeben) (kvarh),L2 Blindenergie (Export; vom Fahrzeug abgegeben) (kvarh),L3 Blindenergie (Export; vom Fahrzeug abgegeben) (kvarh),L1 Gesamtblindenergie; Import-Export-Summe (kvarh),L2 Gesamtblindenergie; Import-Export-Summe (kvarh),L3 Gesamtblindenergie; Import-Export-Summe (kvarh)
1.021,32000,213.735,106.9002,0,30.82842,0,0,6578.131,0,0,6581.465,0,0,-209.4596,0,0,1,0,0,None,None,None,None,10.22889,30.68667,6557.38,6560.778,-211.1188,1,None,49.96,9790.796,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.68667,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.255,1264.122,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.031,32000,213.8292,106.9787,0,30.68667,0,0,6580.698,0,0,6583.963,0,0,-207.3397,0,0,1,0,0,None,None,None,None,10.2851,30.85531,6580.698,6583.963,-207.3397,1,None,49.96,9790.796,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.68667,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.257,1264.122,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3.041,32000,213.883,107.003,0,30.80791,0,0,6577.452,0,0,6580.807,0,0,-210.1104,0,0,1,0,0,None,None,None,None,10.2851,30.85531,6580.698,6583.963,-207.3397,1,None,49.99,9790.799,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.80791,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.26,1264.122,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4.052,32000,213.9081,107.0762,0,30.80791,0,0,6577.452,0,0,6580.807,0,0,-210.1104,0,0,1,0,0,None,None,None,None,10.2693,30.77785,6559.103,6562.463,-209.9683,1,None,50.01,9790.801,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.77785,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.262,1264.122,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5.063,32000,213.9081,107.0762,0,30.77785,0,0,6559.103,0,0,6567.884,0,0,-208.0295,0,0,1,0,0,None,None,None,None,10.23766,30.71297,6564.588,6567.884,-208.0295,1,None,49.96,9790.804,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.77785,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.262,1264.122,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6.073,32000,213.9228,107.0007,0,30.65673,0,0,6541.31,0,0,6544.727,0,0,-211.4503,0,0,1,0,0,None,None,None,None,10.23766,30.71297,6564.588,6567.884,-208.0295,1,None,49.96,9790.804,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.71297,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.265,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7.083,32000,213.8118,106.929,0,30.5766,0,0,6525.891,0,0,6544.727,0,0,-211.4503,0,0,1,0,0,None,None,None,None,10.21891,30.65673,6541.31,6544.727,-211.4503,1,None,49.96,9790.807,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.57661,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.267,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
8.094,32000,213.8118,106.929,0,30.5766,0,0,6525.891,0,0,6529.214,0,0,-207.3063,0,0,1,0,0,None,None,None,None,10.24102,30.72306,6531.685,6534.974,-207.3063,1,None,49.96,9790.809,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.72306,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.267,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
9.104,32000,214.0052,106.9963,0,30.58988,0,0,6546.583,0,0,6549.84,0,0,-206.5409,0,0,1,0,0,None,None,None,None,10.19663,30.58988,6546.583,6534.974,-207.3063,1,None,49.96,9790.809,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.72306,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.27,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10.114,32000,213.8925,106.9859,0,30.54992,0,0,6525.353,0,0,6528.694,0,0,-206.5409,0,0,1,0,0,None,None,None,None,10.19663,30.58988,6546.583,6549.84,-206.5409,1,None,50.01,9790.812,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.54992,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.273,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
11.133,31900,213.8925,106.9859,0,30.54992,0,0,6525.353,0,0,6528.694,0,0,-208.832,0,0,1,0,0,None,None,None,None,10.19871,30.59613,6528.555,6531.833,-206.9466,1,None,50.01,9790.815,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.59613,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.275,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
12.143,31900,213.5408,106.9422,0,30.55506,0,0,6522.672,0,0,6525.789,0,0,-201.6654,0,0,1,0,0,None,None,None,None,10.18502,30.55506,6528.555,6531.833,-206.9466,1,None,50.01,9790.815,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.59613,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.275,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13.154,31900,213.7361,107.0384,0,30.59005,0,0,6529.366,0,0,6525.789,0,0,-201.6654,0,0,1,0,0,None,None,None,None,10.18502,30.55506,6522.672,6525.789,-201.6654,1,None,49.96,9790.817,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.59005,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.278,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
14.164,31900,213.7361,107.0384,0,30.59005,0,0,6529.366,0,0,6532.578,0,0,-204.8328,0,0,1,0,0,None,None,None,None,10.1952,30.58561,6536.551,6539.672,-202.0241,1,None,49.96,9790.82,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.58561,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.281,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
15.174,31900,213.5843,106.7619,0,30.58561,0,0,6535.898,0,0,6539.008,0,0,-201.6185,0,0,1,0,0,None,None,None,None,10.21118,30.63354,6535.898,6539.008,-201.6185,1,None,49.96,9790.82,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.58561,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.281,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
16.184,31900,213.789,106.9576,0,30.64604,0,0,6542.375,0,0,6545.559,0,0,-204.1424,0,0,1,0,0,None,None,None,None,10.21118,30.63354,6535.898,6539.008,-201.6185,1,None,49.96,9790.823,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.64604,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.283,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
17.195,31900,213.035,106.5484,0,30.64604,0,0,6542.375,0,0,6545.559,0,0,-204.1424,0,0,1,0,0,None,None,None,None,10.21535,30.64604,6526.452,6529.547,-201.026,1,None,49.96,9790.825,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.65241,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.286,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
18.205,31900,213.035,106.5484,0,30.65241,0,0,6526.452,0,0,6529.547,0,0,-202.79,0,0,1,0,0,None,None,None,None,10.22384,30.67153,6535.097,6538.243,-202.79,1,None,50.01,9790.828,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.65241,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.286,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
19.215,31900,213.4754,106.7884,0,30.68476,0,0,6540.067,0,0,6543.223,0,0,-203.1969,0,0,1,0,0,None,None,None,None,10.22825,30.67153,6535.097,6538.243,-202.79,1,None,50.01,9790.828,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.67153,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.288,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
20.225,31900,213.7838,106.9006,0,30.60981,0,0,6534.293,0,0,6543.223,0,0,-203.1969,0,0,1,0,0,None,None,None,None,10.22825,30.68476,6540.067,6543.223,-203.1969,1,None,49.96,9790.83,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.60981,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.291,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
21.244,31800,213.7838,106.9006,0,30.60981,0,0,6534.293,0,0,6537.513,0,0,-205.1456,0,0,1,0,0,None,None,None,None,10.16539,30.49617,6523.971,6527.19,-204.9653,1,None,50.01,9790.833,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.49617,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.294,1264.123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
22.255,31800,213.8532,106.9991,0,30.63304,0,0,6517.898,0,0,6521.092,0,0,-204.0466,0,0,1,0,0,None,None,None,None,10.21101,30.63304,6517.898,6521.092,-204.0466,1,None,49.94,9790.836,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.49617,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.294,1264.124,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
23.265,31800,212.8881,106.506,0,30.6828,0,0,6531.298,0,0,6534.259,0,0,-196.6724,0,0,1,0,0,None,None,None,None,10.21101,30.63304,6517.898,6521.092,-204.0466,1,None,49.94,9790.836,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.6828,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.296,1264.124,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
24.275,31800,212.8881,106.506,0,30.6828,0,0,6531.298,0,0,6534.259,0,0,-196.6724,0,0,1,0,0,None,None,None,None,10.21849,30.65547,6513.803,6516.807,-197.8654,1,None,49.96,9790.838,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.65547,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.299,1264.124,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
25.285,31800,212.5716,106.3027,0,30.23578,0,0,6441.841,0,0,6444.957,0,0,-200.3744,0,0,1,0,0,None,None,None,None,10.07859,30.23578,6441.841,6444.957,-200.3744,1,None,49.99,9790.841,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.65547,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.299,1264.124,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
26.295,31800,213.2071,106.7145,0,30.72031,0,0,6521.021,0,0,6524.125,0,0,-201.2558,0,0,1,0,0,None,None,None,None,10.07859,30.23578,6441.841,6444.957,-200.3744,1,None,49.99,9790.841,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.72031,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.302,1264.124,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
27.305,31800,215.791,107.1846,0,30.43018,0,0,6521.021,0,0,6524.125,0,0,-201.2558,0,0,1,0,0,None,None,None,None,10.14339,30.43018,6555.84,6558.921,-201.0223,1,None,50.01,9790.844,3.46,None,None,None,None,None,None,None,None,None,None,0,0,0,0,30.43018,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9794.304,1264.124,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
