Zeit (s),erlaubter Strom (A),L1 Spannung gegen Neutral (V),L2 Spannung gegen Neutral (V),L3 Spannung gegen Neutral (V),L1 Strom (A),L2 Strom (A),L3 Strom (A),L1 Wirkleistung (W),L2 Wirkleistung (W),L3 Wirkleistung (W),L1 Scheinleistung (VA),L2 Scheinleistung (VA),L3 Scheinleistung (VA),L1 Blindleistung (var),L2 Blindleistung (var),L3 Blindleistung (var),L1 Leistungsfaktor; Das Vorzeichen des Leistungsfaktors gibt die Richtung des Stromflusses an.,L2 Leistungsfaktor; Das Vorzeichen des Leistungsfaktors gibt die Richtung des Stromflusses an.,L3 Leistungsfaktor; Das Vorzeichen des Leistungsfaktors gibt die Richtung des Stromflusses an.,L1 relative Phasenverschiebung (°),L2 relative Phasenverschiebung (°),L3 relative Phasenverschiebung (°),Durchschnittliche Spannung gegen Neutral (V),Durchschnittlicher Strom (A),Summe der Phasenströme (A),Gesamtwirkleistung (W),Gesamtscheinleistung (VA),Gesamtblindleistung (var),Gesamtleistungsfaktor,Gesamtphasenverschiebung (°),Frequenz der Versorgungsspannung (Hz),Wirkenergie (Import; vom Fahrzeug aufgenommen) (kWh),Wirkenergie (Export; vom Fahrzeug abgegeben) (kWh),Blindenergie (Import; vom Fahrzeug aufgenommen) (kvarh),Blindenergie (Export; vom Fahrzeug abgegeben) (kvarh),Gesamtscheinenergie (kVAh),Transportierte elektrische Ladung (Ah),Bezogene Wirkleistung; Entspricht Import-Export-Differenz (W),Max. bezogene Wirkleistung; Höchster gemessener Wert (W),Bezogene Scheinleistung; Entspricht Import-Export-Differenz (VA),Max. bezogene Scheinleistung; Höchster gemessener Wert (VA),Bezogener Neutralleiterstrom (A),Max. bezogener Neutralleiterstrom; Höchster gemessener Wert (A),Spannung L1 zu L2 (V),Spannung L2 zu L3 (V),Spannung L3 zu L1 (V),Durchschnittliche Spannung zwischen Phasen (V),Neutralleiterstrom (A),L1 Total Harmonic Distortion (THD) der Spannung (%),L2 Total Harmonic Distortion (THD) der Spannung (%),L3 Total Harmonic Distortion (THD) der Spannung (%),L1 Total Harmonic Distortion (THD) des Stroms (%),L2 Total Harmonic Distortion (THD) des Stroms (%),L3 Total Harmonic Distortion (THD) des Stroms (%),Durchschnittliche Spannungs-THD (%),Durchschnittliche Strom-THD (%),L1 Bezogener Strom (A),L2 Bezogener Strom (A),L3 Bezogener Strom (A),L1 Max. bezogener Strom; Höchster gemessener Wert (A),L2 Max. bezogener Strom; Höchster gemessener Wert (A),L3 Max. bezogener Strom; Höchster gemessener Wert (A),Spannungs-THD L1 zu L2 (%),Spannungs-THD L2 zu L3 (%),Spannungs-THD L3 zu L1 (%),Durchschnittliche Spannungs-THD zwischen Phasen (%),Summe der Gesamtwirkenergien; Import-Export-Summe aller Phasen (kWh),Summe der Gesamtblindenergien; Import-Export-Summe aller Phasen (kvarh),L1 Wirkenergie (Import; vom Fahrzeug aufgenommen) (kWh),L2 Wirkenergie (Import; vom Fahrzeug aufgenommen) (kWh),L3 Wirkenergie (Import; vom Fahrzeug aufgenommen) (kWh),L1 Wirkenergie (Export; vom Fahrzeug abgegeben) (kWh),L2 Wirkenergie (Export; vom Fahrzeug abgegeben) (kWh),L3 Wirkenergie (Export; vom Fahrzeug abgegeben) (kWh),L1 Gesamtwirkenergie; Import-Export-Summe (kWh),L2 Gesamtwirkenergie; Import-Export-Summe (kWh),L3 Gesamtwirkenergie; Import-Export-Summe (kWh),L1 Blindenergie (Import; vom Fahrzeug aufgenommen) (kvarh),L2 Blindenergie (Import; vom Fahrzeug aufgenommen) (kvarh),L3 Blindenergie (Import; vom Fahrzeug aufgenommen) (kvarh),L1 Blindenergie (Export; vom Fahrzeug abgegeben) (kvarh),L2 Blindenergie (Export; vom Fahrzeug abgegeben) (kvarh),L3 Blindenergie (Export; vom Fahrzeug abgegeben) (kvarh),L1 Gesamtblindenergie; Import-Export-Summe (kvarh),L2 Gesamtblindenergie; Import-Export-Summe (kvarh),L3 Gesamtblindenergie; Import-Export-Summe (kvarh)
1.021,32000,219.9841,221.7343,225.8246,30.59061,30.56812,30.52923,6694.452,6760.977,6873.149,6711.832,6771.284,6888.904,482.6966,373.466,465.6336,0.997411,0.998478,0.997713,None,None,None,None,30.56265,91.68796,20328.58,20371.51,1321.796,0.997893,None,49.97,9782.527,3.459,None,None,None,None,None,None,None,None,None,None,381.8889,386.1425,393.0858,387.0391,0.204428,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9785.98,1262.506,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.031,32000,220.4901,222.946,226.9549,30.54885,30.44584,30.31341,6698.698,6740.387,6858.568,6715.747,6750.617,6873.763,478.2227,371.5152,456.8038,0.997461,0.998485,0.997736,None,None,None,None,30.56802,91.70407,20334.93,20378.04,1324.772,0.997893,None,49.97,9782.527,3.459,None,None,None,None,None,None,None,None,None,None,381.8889,386.1425,393.0858,387.0391,0.204428,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9785.988,1262.506,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3.041,32000,219.5379,221.5679,226.021,30.60817,30.59338,30.50253,6743.951,6800.633,6899.396,6760.568,6811.021,6914.498,478.2227,371.5152,456.8038,0.997461,0.998485,0.997736,None,None,None,None,30.56802,91.70407,20334.93,20378.04,1324.772,0.997885,None,50.02,9782.535,3.459,None,None,None,None,None,None,None,None,None,None,380.2397,383.7556,391.4684,385.1546,0.099078,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9785.997,1262.507,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4.051,32000,220.0813,221.9423,226.021,30.60817,30.59338,30.50253,6743.951,6800.633,6899.396,6760.568,6811.021,6914.498,473.7224,376.0299,456.7285,0.997542,0.998475,0.997816,None,None,None,None,30.49515,91.48546,20443.98,20485.68,1306.481,0.997964,None,49.97,9782.544,3.459,None,None,None,None,None,None,None,None,None,None,383.968,386.3074,394.3436,388.2064,0.040938,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.005,1262.507,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5.062,32000,220.0813,221.9423,225.8752,30.61914,30.58056,30.54877,6716.461,6773.23,6877.762,6733.896,6783.782,6893.32,484.2706,378.2265,462.8883,0.997411,0.998445,0.997743,None,None,None,None,30.58282,91.74847,20367.45,20383.45,1320.389,0.9979,None,49.97,9782.552,3.459,None,None,None,None,None,None,None,None,None,None,383.968,386.3074,394.3436,388.2064,0.040938,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.005,1262.507,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6.073,32000,219.9347,221.9401,225.9701,30.57294,30.57737,30.52242,6685.841,6778.469,6882.81,6703.145,6788.856,6898.24,484.2706,378.2265,462.8883,0.997411,0.998445,0.997743,None,None,None,None,30.58282,91.74847,20367.45,20383.45,1320.389,0.9979,None,49.97,9782.552,3.459,None,None,None,None,None,None,None,None,None,None,380.9269,384.4003,391.3802,385.5691,0.052877,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.012,1262.508,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7.083,32000,220.0638,221.9401,225.9701,30.57294,30.57737,30.52242,6685.841,6778.469,6882.81,6703.145,6788.856,6898.24,481.3223,375.4172,461.1295,0.997419,0.99847,0.997763,None,None,None,None,30.58709,91.76126,20347.12,20389.75,1317.869,0.997909,None,49.97,9782.561,3.459,None,None,None,None,None,None,None,None,None,None,378.7639,385.1996,389.4047,384.4561,0.036722,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.022,1262.508,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
8.094,32000,220.0638,222.0091,225.9951,30.54289,30.56681,30.52452,6692.451,6767.649,6874.694,6709.922,6777.994,6890.289,483.895,374.3333,463.3245,0.997396,0.998474,0.997737,None,None,None,None,30.54474,91.63422,20356.98,20400.14,1326.235,0.997885,None,49.97,9782.569,3.459,None,None,None,None,None,None,None,None,None,None,378.7639,385.1996,389.4047,384.4561,0.036722,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.022,1262.508,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
9.104,32000,219.9908,222.0625,226.2148,30.59344,30.57383,30.5386,6709.726,6767.649,6879.609,6727.23,6781.395,6898.781,482,375.1006,465.9341,0.997428,0.998474,0.997737,None,None,None,None,30.54474,91.63422,20356.98,20400.14,1326.235,0.997885,None,49.97,9782.569,3.459,None,None,None,None,None,None,None,None,None,None,381.024,384.6123,391.804,385.8134,0.048133,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.029,1262.509,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10.114,32000,220.6423,222.6024,226.2031,30.57012,30.57005,30.54456,6709.726,6767.649,6879.609,6727.23,6781.395,6898.781,482,375.1006,465.9341,0.997428,0.998469,0.997717,None,None,None,None,30.57186,91.71559,20361.95,20404.89,1323.035,0.997896,None,50.02,9782.577,3.459,None,None,None,None,None,None,None,None,None,None,381.2757,384.6086,391.77,385.8848,0.053819,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.037,1262.509,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
11.134,31900,220.6423,222.6024,226.2031,30.57012,30.57005,30.54456,6714.738,6779.141,6885.07,6732,6789.595,6900.808,481.7922,376.6244,465.7837,0.997436,0.99846,0.997719,None,None,None,None,30.56158,91.68473,20378.95,20421.93,1324.2,0.997896,None,49.97,9782.584,3.459,None,None,None,None,None,None,None,None,None,None,383.2991,385.2157,392.2751,386.9299,0.053819,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.037,1262.509,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
12.145,31900,221.3043,222.4109,226.4868,30.54958,30.56146,30.51564,6717.225,6781.268,6886.625,6734.582,6791.735,6902.382,483.1965,376.932,464.0091,0.997495,0.998464,0.997743,None,None,None,None,30.54933,91.648,20438.73,20421.93,1324.2,0.997896,None,49.97,9782.584,3.459,None,None,None,None,None,None,None,None,None,None,383.2991,385.2157,392.2751,386.9299,0.041184,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.046,1262.51,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13.155,31900,221.494,223.1596,227.097,30.59431,30.48336,30.54226,6744.161,6800.109,6904.973,6761.068,6791.735,6902.382,483.1965,376.932,464.0091,0.997495,0.998464,0.997743,None,None,None,None,30.54933,91.648,20438.73,20481.29,1319.595,0.997922,None,49.97,9782.593,3.459,None,None,None,None,None,None,None,None,None,None,383.6275,386.5124,393.3321,387.824,0.070055,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.054,1262.51,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
14.165,31900,221.494,223.1596,227.097,30.59431,30.48336,30.54226,6744.161,6800.109,6904.973,6761.068,6810.46,6920.556,477.8398,375.3469,464.1632,0.997499,0.99848,0.997748,None,None,None,None,30.53998,91.61993,20449.24,20491.63,1317.35,0.997931,None,50.02,9782.601,3.459,None,None,None,None,None,None,None,None,None,None,383.1283,387.174,391.8947,387.0334,0.054581,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.062,1262.511,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
15.177,31900,221.1761,222.938,226.2671,30.5898,30.55032,30.52752,6740.724,6808.666,6892.25,6757.925,6819.098,6908.067,481.8644,377.0487,467.19,0.997455,0.99847,0.99771,None,None,None,None,30.58112,91.74335,20354.74,20398.15,1329.973,0.997872,None,50.02,9782.601,3.459,None,None,None,None,None,None,None,None,None,None,383.1283,387.174,391.8947,387.0334,0.054581,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.062,1262.511,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
16.187,31900,219.8517,221.7715,225.9253,30.59881,30.58735,30.55719,6706.214,6753.072,6870.064,6714.711,6763.339,6885.765,488.2925,372.5229,467.19,0.997455,0.99847,0.99771,None,None,None,None,30.58112,91.74335,20354.74,20398.15,1329.973,0.997872,None,50.02,9782.609,3.459,None,None,None,None,None,None,None,None,None,None,380.7832,384.1083,391.3026,385.398,0.037237,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.07,1262.511,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
17.197,31900,220.4092,222.4436,226.4264,30.59228,30.58735,30.55719,6706.214,6753.072,6870.064,6714.711,6763.339,6885.765,488.2925,372.5229,464.7385,0.997352,0.998482,0.99772,None,None,None,None,30.52533,91.576,20320.07,20363.26,1325.554,0.997879,None,50.02,9782.617,3.459,None,None,None,None,None,None,None,None,None,None,380.0235,383.7146,391.8394,385.1925,0.034937,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.079,1262.512,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
18.206,31900,220.4092,222.4436,226.4264,30.59228,30.58036,30.53385,6719.742,6787.076,6889.824,6737.098,6797.517,6905.543,483.2871,376.6057,465.676,0.997424,0.998464,0.997724,None,None,None,None,30.56883,91.70649,20396.64,20439.67,1324.397,0.997901,None,49.97,9782.626,3.459,None,None,None,None,None,None,None,None,None,None,382.1304,385.5297,391.8394,385.1925,0.034937,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.079,1262.512,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
19.217,31900,220.6295,222.5922,226.5216,30.59013,30.58413,30.52895,6725.3,6788.533,6894.474,6742.4,6799.045,6911.798,481.8551,378.6086,466.3286,0.997443,0.998451,0.997721,None,None,None,None,30.56437,91.70649,20396.64,20439.67,1324.397,0.997901,None,49.97,9782.626,3.459,None,None,None,None,None,None,None,None,None,None,382.1304,385.5297,392.3354,386.6651,0.05841,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,9786.086,1262.512,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
